{-8., 0.0018636276366113928}
{-7.900000000000051, 0.00012340277676960724}
{-7.800000000000024, -0.0011798019814874862}
{-7.69999999999998, -0.0022614545372048114}
{-7.599999999999951, -0.003227470600058025}
{-7.5, -0.00435424973410651}
{-7.400000000000049, -0.005309877633261435}
{-7.300000000000012, -0.0062100363115375114}
{-7.199999999999991, -0.006880002035392196}
{-7.0999999999999535, -0.007493930741233514}
{-7., -0.007921226318444509}
{-6.9000000000000465, -0.008510137709753708}
{-6.799999999999999, -0.008829023185720174}
{-6.700000000000004, -0.00890238504703215}
{-6.599999999999957, -0.008828249233347817}
{-6.5, -0.008626377492789878}
{-6.400000000000042, -0.008533173748429261}
{-6.299999999999985, -0.008969414654483403}
{-6.200000000000018, -0.009350339417247862}
{-6.099999999999961, -0.00943127537677941}
{-6., -0.00924774340260279}
{-5.9000000000000385, -0.009399884306034981}
{-5.799999999999969, -0.009359148947211151}
{-5.700000000000032, -0.009432977699497658}
{-5.599999999999965, -0.009630119060375949}
{-5.5, -0.009875871064313797}
{-5.400000000000034, -0.010412743777197038}
{-5.29999999999997, -0.01096763508710021}
{-5.200000000000031, -0.011634644980668631}
{-5.0999999999999694, -0.012205399251860597}
{-5., -0.012701206167068716}
{-4.900000000000028, -0.01352258464986652}
{-4.7999999999999705, -0.014265828585271836}
{-4.700000000000029, -0.0146841412558525}
{-4.5999999999999766, -0.01502664496024643}
{-4.5, -0.015391386202683398}
{-4.400000000000021, -0.016088098138129524}
{-4.299999999999973, -0.01689184351700248}
{-4.200000000000027, -0.017607664802164975}
{-4.0999999999999845, -0.018658043752039142}
{-4., -0.019508616238102214}
{-3.900000000000012, -0.020619868623439164}
{-3.7999999999999754, -0.02180565471176348}
{-3.7000000000000246, -0.022800874208823308}
{-3.5999999999999956, -0.023698825237936077}
{-3.5, -0.024752643817435076}
{-3.3999999999999995, -0.0254019947921625}
{-3.2999999999999785, -0.025784071156185476}
{-3.200000000000021, -0.026164633765106648}
{-3.100000000000009, -0.026347534272408733}
{-3., -0.026599096267582306}
{-2.8999999999999844, -0.026609729794482753}
{-2.7999999999999825, -0.026426593867288014}
{-2.700000000000017, -0.02655986511637314}
{-2.6000000000000156, -0.02684719502282284}
{-2.5, -0.02702969944037404}
{-2.3999999999999853, -0.027297466133251205}
{-2.2999999999999883, -0.027708710019910713}
{-2.2000000000000104, -0.028258057003679896}
{-2.1000000000000134, -0.029036954151217632}
{-2., -0.03038194153783501}
{-1.8999999999999877, -0.03245340346115665}
{-1.7999999999999978, -0.034944169869380676}
{-1.6999999999999997, -0.03704600654760504}
{-1.6000000000000105, -0.03901554274044176}
{-1.5, -0.040528181359862116}
{-1.3999999999999913, -0.04169182167769291}
{-1.3000000000000078, -0.04252536951013135}
{-1.1999999999999926, -0.043058212801136565}
{-1.1000000000000052, -0.04244703659316533}
{-1., -0.04083042847141098}
{-0.8999999999999987, -0.03807895116374959}
{-0.8000000000000053, -0.034576316433086125}
{-0.6999999999999955, -0.030136688638051662}
{-0.5999999999999963, -0.024878990208563514}
{-0.5, -0.019136472627324798}
{-0.40000000000000246, -0.012882612322344784}
{-0.29999999999999816, -0.006529214338524714}
{-0.20000000000000123, -0.00013981876138452525}
{-0.10000000000000062, 0.0067197855439928}
{0., 0.01375006019370299}
{0.10000000000000062, 0.017918542406248874}
{0.20000000000000245, 0.02085781766501451}
{0.29999999999999827, 0.022617215750369363}
{0.40000000000000263, 0.023049659017795227}
{0.5, 0.0231755403372977}
{0.5999999999999963, 0.022936296084732046}
{0.699999999999996, 0.02236936393303735}
{0.8000000000000053, 0.021865093615369608}
{0.8999999999999989, 0.021136303985254932}
{1., 0.020259105489687516}
{1.1000000000000052, 0.019652208180878806}
{1.1999999999999929, 0.01911900195611314}
{1.3000000000000078, 0.018527625263464843}
{1.3999999999999913, 0.018123280344580373}
{1.5, 0.017394149000488645}
{1.6000000000000105, 0.017097683667126544}
{1.7000000000000002, 0.016981338629316292}
{1.7999999999999978, 0.01713486694455667}
{1.8999999999999877, 0.017244338380810777}
{2., 0.01738805106792188}
{2.1000000000000134, 0.01748218919933747}
{2.2000000000000104, 0.01747386394354619}
{2.2999999999999883, 0.017141601513376147}
{2.3999999999999853, 0.01694620298016559}
{2.5, 0.016380607892788442}
{2.6000000000000156, 0.015792532879182464}
{2.700000000000017, 0.01505340915398895}
{2.7999999999999825, 0.014378807917358006}
{2.8999999999999844, 0.013852694678096482}
{3., 0.013346656571405595}
{3.100000000000009, 0.0128487070184388}
{3.200000000000021, 0.012488561063989897}
{3.2999999999999785, 0.011920639564459932}
{3.3999999999999995, 0.011568369002686974}
{3.5, 0.011718892926384018}
{3.5999999999999956, 0.01190994658069555}
{3.7000000000000246, 0.011919942065171635}
{3.7999999999999754, 0.011608049328950838}
{3.900000000000012, 0.01109202384146145}
{4., 0.010677948326903624}
{4.0999999999999845, 0.009697444174944834}
{4.200000000000027, 0.00868147497390755}
{4.299999999999973, 0.00780869825240666}
{4.400000000000021, 0.007204740725585754}
{4.5, 0.006429497427992473}
{4.5999999999999766, 0.005609590707535509}
{4.700000000000029, 0.004832818466327968}
{4.7999999999999705, 0.0038230192650465615}
{4.900000000000028, 0.0023439125396463806}
{5., 0.0009457611918450937}
{5.0999999999999694, -0.000763078740450132}
{5.200000000000031, -0.002519532576099464}
{5.29999999999997, -0.004232409139962026}
{5.400000000000034, -0.005710678052345328}
{5.5, -0.007006397787686854}
{5.599999999999965, -0.008051477261742537}
{5.700000000000032, -0.008892216521670103}
{5.799999999999969, -0.009783067120317982}
{5.9000000000000385, -0.010746877602391536}
{6., -0.01138689804956961}
{6.099999999999961, -0.011497287260363396}
{6.200000000000018, -0.011627426485891967}
{6.299999999999985, -0.011223914323978549}
{6.400000000000042, -0.010928229409269257}
{6.5, -0.010361276601136456}
{6.599999999999957, -0.0100305193089096}
{6.700000000000004, -0.009781028376444543}
{6.799999999999999, -0.009615295378423237}
{6.9000000000000465, -0.009465381105437615}
{7., -0.009375825010805612}
{7.0999999999999535, -0.008772891563652383}
{7.199999999999991, -0.008115911752711733}
{7.300000000000012, -0.007803604563359627}
{7.400000000000049, -0.007562425283051302}
{7.5, -0.007179775179851738}
{7.599999999999951, -0.0069831859366270566}
{7.69999999999998, -0.006760291864324616}
{7.800000000000024, -0.006364279764382778}
{7.900000000000051, -0.0058940182030499215}
{8., -0.005430809572057253}
