{1.95, 65.78310815866776}
{1.995, 54.8192567988898}
{2.04, 63.04214531872327}
{2.085, 76.486234169372}
{2.13, 48.539340915178386}
{2.175, 24.79510974315572}
{2.22, 24.79510974315572}
{2.265, 13.43068444420935}
{2.31, 27.212163880794176}
{2.355, 31.566110101721247}
{2.4, 27.212163880794176}
{2.445, 32.77579990619976}
{2.49, 40.73057619916926}
{2.535, 57.022806678836965}
{2.58, 67.32639252815335}
{2.625, 38.212276840303254}
{2.67, 80.59643055376748}
{2.715, 50.90456064675584}
{2.76, 88.33880947345394}
{2.805, 133.2926439999018}
{2.85, 173.579816673009}
{2.895, 183.75090727010468}
{2.94, 146.2316113748696}
