{3.21, 0.4449760765550239}
{3.255, 0.4832535885167464}
{3.3, 0.4593301435406698}
{3.345, 0.34449760765550236}
{3.39, 0.46411483253588515}
{3.435, 0.43062200956937796}
{3.48, 0.4832535885167464}
{3.525, 0.38755980861244016}
{3.57, 0.3923444976076555}
{3.615, 0.38755980861244016}
{3.66, 0.4401913875598086}
{3.705, 0.3971291866028708}
{3.75, 0.4688995215311005}
{3.795, 0.34449760765550236}
{3.84, 0.4449760765550239}
{3.885, 0.32057416267942584}
{3.93, 0.30143540669856456}
{3.975, 0.28708133971291866}
{4.02, 0.2583732057416268}
{4.065, 0.2822966507177033}
{4.11, 0.24401913875598086}
{4.155, 0.2296650717703349}
{4.2, 0.16746411483253587}
{4.245, 0.2200956937799043}
{4.29, 0.19138755980861244}
{4.335, 0.18660287081339713}
{4.38, 0.30143540669856456}
{4.425, 0.2583732057416268}
{4.47, 0.2583732057416268}
{4.515, 0.2583732057416268}
{4.56, 0.3492822966507177}
{4.605, 0.2200956937799043}
{4.65, 0.15789473684210525}
{4.695, 0.07655502392344497}
{4.74, 0.043062200956937795}
{4.785, 0.004784688995215311}
{4.83, 0.}
{4.875, 0.}
{4.92, 0.}
{4.965, 0.}
{5.01, 0.}
