{3.21, 137.32032816309993}
{3.255, 149.13282951046338}
{3.3, 141.7500161683612}
{3.345, 151.4920069029858}
{3.39, 204.09339818874477}
{3.435, 189.36500862873226}
{3.48, 212.5096207944662}
{3.525, 170.42850776585902}
{3.57, 172.5325634172894}
{3.615, 170.42850776585902}
{3.66, 193.57311993159297}
{3.705, 174.63661906871974}
{3.75, 206.19745384017511}
{3.795, 151.4920069029858}
{3.84, 195.6771755830233}
{3.885, 140.97172864583402}
{3.93, 95.39473584591963}
{3.975, 90.85212937706632}
{4.02, 81.76691643935968}
{4.065, 89.33792722078188}
{4.11, 77.22430997050637}
{4.155, 72.68170350165305}
{4.2, 52.99707546995535}
{4.245, 69.65329918908418}
{4.29, 84.41807036330584}
{4.335, 82.3076186042232}
{4.38, 132.9584608222067}
{4.425, 113.96439499046288}
{4.47, 241.22143815328013}
{4.515, 241.22143815328013}
{4.56, 326.0956478738787}
{4.605, 153.70992264381067}
{4.65, 110.27016189664678}
{4.695, 53.46432091958632}
{4.74, 81.48402324648646}
{4.785, 9.053780360720717}
{4.83, 0.}
{4.875, 0.}
{4.92, 0.}
{4.965, 0.}
{5.01, 0.}
