{1.41, 0}
{1.455, 0}
{1.5, 0}
{1.545, 2}
{1.59, 5}
{1.635, 5}
{1.68, 12}
{1.725, 12}
{1.77, 28}
{1.815, 26}
{1.86, 22}
{1.905, 27}
{1.95, 30}
{1.995, 23}
{2.04, 24}
{2.085, 22}
{2.13, 19}
{2.175, 17}
{2.22, 21}
{2.265, 15}
{2.31, 20}
{2.355, 12}
{2.4, 13}
{2.445, 8}
{2.49, 12}
{2.535, 5}
{2.58, 3}
{2.625, 4}
{2.67, 1}
{2.715, 4}
{2.76, 1}
{2.805, 0}
{2.85, 3}
{2.895, 0}
{2.94, 0}
{2.985, 0}
{3.03, 0}
{3.075, 0}
{3.12, 0}
{3.165, 0}
