{3.21, 103.35938678943006}
{3.255, 177.18752021045154}
{3.3, 169.80470686834937}
{3.345, 204.09339818874477}
{3.39, 216.71773209732692}
{3.435, 197.78123123445368}
{3.48, 212.5096207944662}
{3.525, 189.36500862873226}
{3.57, 172.5325634172894}
{3.615, 174.63661906871974}
{3.66, 193.57311993159297}
{3.705, 166.2203964629983}
{3.75, 147.28389560012508}
{3.795, 124.13928343439115}
{3.84, 136.7636173429733}
{3.885, 136.7636173429733}
{3.93, 112.05095956504846}
{3.975, 87.82372506449744}
{4.02, 98.42314015848851}
{4.065, 87.82372506449744}
{4.11, 87.82372506449744}
{4.155, 102.96574662734182}
{4.2, 96.90893800220407}
{4.245, 81.76691643935968}
{4.29, 120.29575026771082}
{4.335, 105.52258795413229}
{4.38, 92.85987739963642}
{4.425, 97.08078091780172}
{4.47, 192.08373778872308}
{4.515, 160.81429210218676}
{4.56, 178.6825467802075}
{4.605, 120.29472206906922}
{4.65, 140.3438424139141}
{4.695, 150.36840258633652}
{4.74, 353.097434068108}
{4.785, 316.8823126252251}
{4.83, 199.18316793585578}
{4.875, 108.64536432864861}
{4.92, 36.21512144288287}
{4.965, 0.}
{5.01, 0.}
