{1.41, 404.946420526734}
{1.455, 399.2796994222423}
{1.5, 784.4275443887936}
{1.545, 76.56565275026378}
{1.59, 100.84613363703194}
{1.635, 103.11625500820541}
{1.68, 178.93113049230462}
{1.725, 141.06053018713908}
{1.77, 92.37457841615547}
{1.815, 62.75723743358043}
{1.86, 92.80965998297164}
{1.905, 102.37558985005548}
{1.95, 129.22839750959142}
{1.995, 97.52625835038855}
{2.04, 79.03493080491808}
{2.085, 44.45937401201391}
{2.13, 48.68888006124488}
{2.175, 54.503219505176176}
{2.22, 46.57056174486283}
{2.265, 20.24780888336169}
{2.31, 13.371242290921682}
{2.355, 3.629580939473471}
{2.4, 7.160974408109661}
{2.445, 25.063410428383815}
{2.49, 10.741461612164493}
{2.535, 7.160974408109661}
{2.58, 10.741461612164493}
{2.625, 0.}
{2.67, 0.}
{2.715, 0.}
{2.76, 0.}
{2.805, 7.160974408109661}
{2.85, 0.}
{2.895, 0.}
{2.94, 0.}
{2.985, 0.}
{3.03, 0.}
{3.075, 0.}
{3.12, 0.}
{3.165, 0.}
