{3.21, 0.46634615384615385}
{3.255, 0.5096153846153847}
{3.3, 0.34615384615384615}
{3.345, 0.4519230769230769}
{3.39, 0.48557692307692313}
{3.435, 0.6057692307692308}
{3.48, 0.6057692307692308}
{3.525, 0.5240384615384616}
{3.57, 0.5288461538461539}
{3.615, 0.5432692307692308}
{3.66, 0.44711538461538464}
{3.705, 0.4182692307692308}
{3.75, 0.48557692307692313}
{3.795, 0.4086538461538462}
{3.84, 0.3701923076923077}
{3.885, 0.38461538461538464}
{3.93, 0.44230769230769235}
{3.975, 0.4375}
{4.02, 0.40384615384615385}
{4.065, 0.38461538461538464}
{4.11, 0.3269230769230769}
{4.155, 0.40384615384615385}
{4.2, 0.375}
{4.245, 0.3701923076923077}
{4.29, 0.44711538461538464}
{4.335, 0.34615384615384615}
{4.38, 0.21153846153846156}
{4.425, 0.16826923076923078}
{4.47, 0.2355769230769231}
{4.515, 0.3317307692307693}
{4.56, 0.13461538461538464}
{4.605, 0.21634615384615385}
{4.65, 0.10096153846153846}
{4.695, 0.009615384615384616}
{4.74, 0.014423076923076924}
{4.785, 0.}
{4.83, 0.}
{4.875, 0.}
{4.92, 0.}
{4.965, 0.}
{5.01, 0.}
