{3.21, 143.22657883678164}
{3.255, 156.51564285256552}
{3.3, 106.31251212627092}
{3.345, 197.78123123445368}
{3.39, 212.5096207944662}
{3.435, 265.1110120802251}
{3.48, 265.1110120802251}
{3.525, 229.34206600590906}
{3.57, 231.4461216573394}
{3.615, 237.7582886116305}
{3.66, 195.6771755830233}
{3.705, 183.05284167444117}
{3.75, 212.5096207944662}
{3.795, 178.84473037158045}
{3.84, 162.0122851601376}
{3.885, 168.32445211442865}
{3.93, 139.30659837816836}
{3.975, 137.7923962218839}
{4.02, 127.19298112789284}
{4.065, 121.13617250275509}
{4.11, 102.96574662734182}
{4.155, 127.19298112789284}
{4.2, 118.1077681901862}
{4.245, 116.59356603390177}
{4.29, 196.27201359468606}
{4.335, 151.9525266539505}
{4.38, 92.85987739963642}
{4.425, 73.8658115678926}
{4.47, 218.8861198057542}
{4.515, 308.2273931958579}
{4.56, 125.07778274614526}
{4.605, 150.36840258633652}
{4.65, 70.17192120695705}
{4.695, 6.68304011494829}
{4.74, 27.161341082162153}
{4.785, 0.}
{4.83, 0.}
{4.875, 0.}
{4.92, 0.}
{4.965, 0.}
{5.01, 0.}
