{2.49, 0.}
{2.535, 14.676371335676984}
{2.58, 14.876919525535365}
{2.625, 24.794865875892278}
{2.67, 40.29821527688374}
{2.715, 23.10179177497007}
{2.76, 50.75252928305593}
{2.805, 66.13208361125469}
{2.85, 84.77087762828575}
{2.895, 123.4382954938196}
{2.94, 120.74048054988825}
{2.985, 142.4168958571702}
{3.03, 166.99735785208313}
{3.075, 190.05479136197388}
{3.12, 152.6706194362294}
{3.165, 133.58679200670073}
{3.21, 154.57900217918225}
