{1.95, 0.037383177570093455}
{1.995, 0.04672897196261682}
{2.04, 0.018691588785046728}
{2.085, 0.11214953271028036}
{2.13, 0.05607476635514018}
{2.175, 0.08411214953271028}
{2.22, 0.09345794392523364}
{2.265, 0.09345794392523364}
{2.31, 0.04672897196261682}
{2.355, 0.08411214953271028}
{2.4, 0.06542056074766354}
{2.445, 0.07476635514018691}
{2.49, 0.09345794392523364}
{2.535, 0.12149532710280372}
{2.58, 0.037383177570093455}
{2.625, 0.037383177570093455}
{2.67, 0.05607476635514018}
{2.715, 0.09345794392523364}
{2.76, 0.1308411214953271}
{2.805, 0.07476635514018691}
{2.85, 0.14018691588785046}
{2.895, 0.17757009345794392}
{2.94, 0.07476635514018691}
