{2.145, 0.12149532710280372}
{2.19, 0.1308411214953271}
{2.235, 0.04672897196261682}
{2.28, 0.11214953271028036}
{2.325, 0.04672897196261682}
{2.37, 0.09345794392523364}
{2.415, 0.07476635514018691}
{2.46, 0.09345794392523364}
{2.505, 0.102803738317757}
{2.55, 0.205607476635514}
{2.595, 0.23364485981308408}
{2.64, 0.37383177570093457}
{2.685, 0.27102803738317754}
{2.73, 0.19626168224299065}
{2.775, 0.3644859813084112}
{2.82, 0.5420560747663551}
{2.865, 0.308411214953271}
{2.91, 0.46728971962616817}
{2.955, 0.4579439252336448}
{3., 0.4579439252336448}
{3.045, 0.5794392523364486}
{3.09, 0.49532710280373826}
{3.135, 0.514018691588785}
{3.18, 0.4579439252336448}
{3.225, 0.411214953271028}
{3.27, 0.5981308411214953}
{3.315, 0.47663551401869153}
{3.36, 0.4859813084112149}
{3.405, 0.42990654205607476}
{3.45, 0.42990654205607476}
{3.495, 0.4392523364485981}
{3.54, 0.411214953271028}
{3.585, 0.5233644859813084}
{3.63, 0.5046728971962616}
{3.675, 0.4579439252336448}
{3.72, 0.49532710280373826}
{3.765, 0.29906542056074764}
{3.81, 0.24299065420560745}
{3.855, 0.19626168224299065}
{3.9, 0.17757009345794392}
{3.945, 0.17757009345794392}
{3.99, 0.14953271028037382}
{4.035, 0.14018691588785046}
{4.08, 0.14018691588785046}
{4.125, 0.11214953271028036}
{4.17, 0.102803738317757}
{4.215, 0.102803738317757}
{4.26, 0.09345794392523364}
{4.305, 0.09345794392523364}
{4.35, 0.1308411214953271}
{4.395, 0.08411214953271028}
{4.44, 0.08411214953271028}
{4.485, 0.06542056074766354}
{4.53, 0.}
{4.575, 0.}
{4.62, 0.}
{4.665, 0.}
{4.71, 0.}
{4.755, 0.}
{4.8, 0.}
{4.845, 0.}
{4.89, 0.}
{4.935, 0.}
{4.98, 0.}
{5.025, 0.}
{5.07, 0.}
{5.115, 0.}
{5.16, 0.}
{5.205, 0.}
{5.25, 0.}
