{-8., -0.01305652694805135}
{-7.899999999999989, -0.012592410084772477}
{-7.799999999999981, -0.012058466998055054}
{-7.700000000000019, -0.01158810163858844}
{-7.600000000000014, -0.011153551065186033}
{-7.5, -0.010718905755449917}
{-7.3999999999999835, -0.010163630406308315}
{-7.299999999999982, -0.009768421202132924}
{-7.200000000000017, -0.008993323941095293}
{-7.100000000000015, -0.008117442675561111}
{-7., -0.007542728716615238}
{-6.899999999999984, -0.006612201471541388}
{-6.799999999999984, -0.005618892992867822}
{-6.700000000000015, -0.005029251292625211}
{-6.600000000000015, -0.004298226550254963}
{-6.5, -0.003080636168713723}
{-6.399999999999984, -0.0022430601279881455}
{-6.2999999999999865, -0.001510454815215379}
{-6.200000000000013, -0.0006341209329514332}
{-6.100000000000014, 0.0005737009139604351}
{-6., 0.001350505649030853}
{-5.899999999999985, 0.0021891384566768536}
{-5.799999999999988, 0.0033105276367116606}
{-5.70000000000001, 0.004157784878443557}
{-5.600000000000014, 0.005017790388548885}
{-5.5, 0.0061966456076710036}
{-5.399999999999986, 0.0077881040384928085}
{-5.299999999999992, 0.008947150659643726}
{-5.200000000000007, 0.010285219305102431}
{-5.100000000000013, 0.011496241754561976}
{-5., 0.012797461797916238}
{-4.899999999999988, 0.014156364005982119}
{-4.799999999999996, 0.015321315427068098}
{-4.700000000000003, 0.016475368747701943}
{-4.600000000000012, 0.017724365833883895}
{-4.5, 0.01904024582311722}
{-4.399999999999989, 0.02037203370005142}
{-4.300000000000002, 0.02161037530659146}
{-4.1999999999999975, 0.022579389459013912}
{-4.10000000000001, 0.02391639487996787}
{-4., 0.025247376573697904}
{-3.8999999999999906, 0.02641110361598089}
{-3.800000000000007, 0.027939073585749766}
{-3.6999999999999917, 0.029172201232949075}
{-3.6000000000000085, 0.0304541740009782}
{-3.5, 0.03168401224158222}
{-3.399999999999992, 0.033049186494931646}
{-3.3000000000000074, 0.03471704819186061}
{-3.199999999999992, 0.03600806519446679}
{-3.1000000000000063, 0.03733232063842896}
{-3., 0.03886193305944854}
{-2.899999999999994, 0.04021900518282313}
{-2.800000000000007, 0.041789333502238346}
{-2.699999999999993, 0.04320011429029228}
{-2.6000000000000036, 0.044772391245737224}
{-2.5, 0.04661425120952666}
{-2.399999999999998, 0.048380672766310126}
{-2.300000000000006, 0.050438140621862526}
{-2.1999999999999944, 0.052713405536518106}
{-2.0999999999999988, 0.055125248550053796}
{-2., 0.057723522028573365}
{-1.9000000000000035, 0.060331085386982376}
{-1.8000000000000043, 0.0634413300538647}
{-1.699999999999996, 0.06641906477845674}
{-1.599999999999996, 0.06922148130875694}
{-1.5, 0.07256423779924709}
{-1.4000000000000035, 0.07573583196369471}
{-1.3000000000000018, 0.07922859929686842}
{-1.199999999999999, 0.08276942505750667}
{-1.0999999999999972, 0.0864477933454927}
{-1., 0.0905678700400688}
{-0.900000000000002, 0.09430379581967742}
{-0.799999999999998, 0.0980796129938331}
{-0.7000000000000016, 0.10209847865695214}
{-0.5999999999999995, 0.10605319064328686}
{-0.5, 0.110162347083163}
{-0.39999999999999875, 0.11375136570577352}
{-0.29999999999999977, 0.11683836692839286}
{-0.1999999999999993, 0.12005715325634711}
{-0.09999999999999964, 0.12261063522534875}
{0., 0.12459704571573373}
{0.09999999999999964, 0.12359551599736374}
{0.2000000000000018, 0.12190385475021633}
{0.3, 0.11981278912444061}
{0.3999999999999991, 0.11723981890984178}
{0.5, 0.11417675297970789}
{0.5999999999999995, 0.11054786296000609}
{0.7000000000000025, 0.10684106096138407}
{0.7999999999999982, 0.10297416430587161}
{0.9000000000000022, 0.09909199646277787}
{1., 0.09490764527273213}
{1.0999999999999972, 0.0912901142608254}
{1.1999999999999995, 0.08777459562921976}
{1.3000000000000018, 0.0842789250041207}
{1.4000000000000035, 0.08126875710320047}
{1.5, 0.07821739803649586}
{1.5999999999999963, 0.07542648537464501}
{1.6999999999999964, 0.07298952334084634}
{1.8000000000000045, 0.07066532459085927}
{1.9000000000000035, 0.06840070576998376}
{2., 0.06621743472135612}
{2.0999999999999988, 0.0646321666843998}
{2.199999999999995, 0.0630594696548434}
{2.300000000000006, 0.061699952249503996}
{2.399999999999998, 0.06028606903914961}
{2.5, 0.05874881321689603}
{2.6000000000000036, 0.057342975311904444}
{2.6999999999999935, 0.05610966701554515}
{2.800000000000007, 0.054939741728216133}
{2.8999999999999946, 0.05386214646266531}
{3., 0.05263140252189329}
{3.1000000000000063, 0.05121552244487298}
{3.1999999999999926, 0.05019948717624543}
{3.3000000000000074, 0.04907045847432771}
{3.399999999999992, 0.04805575500926163}
{3.5, 0.04712702721713267}
{3.600000000000009, 0.045862038891717825}
{3.699999999999992, 0.04500697474707809}
{3.800000000000007, 0.04394712321590042}
{3.8999999999999906, 0.0426232937035113}
{4., 0.04150957332396802}
{4.10000000000001, 0.040501132283212456}
{4.1999999999999975, 0.039295250660261585}
{4.300000000000002, 0.038088036292463094}
{4.399999999999989, 0.03723972263578715}
{4.5, 0.03603784418314945}
{4.600000000000012, 0.03472705913919391}
{4.700000000000003, 0.03369862798828475}
{4.799999999999996, 0.03305005947038737}
{4.899999999999988, 0.03225072596445289}
{5., 0.03163052982866163}
{5.100000000000013, 0.030716584871338076}
{5.200000000000007, 0.030116038413123485}
{5.299999999999992, 0.029363333968006205}
{5.399999999999986, 0.028403016942269516}
{5.5, 0.027570239448641735}
{5.600000000000014, 0.026702035224671655}
{5.70000000000001, 0.025790443095350793}
{5.799999999999989, 0.024815604885231612}
{5.899999999999985, 0.023792446628953322}
{6., 0.023040656892718128}
{6.100000000000014, 0.022210876396045597}
{6.200000000000013, 0.02124877872708798}
{6.2999999999999865, 0.020384236819777326}
{6.399999999999984, 0.01961858436111997}
{6.5, 0.018766493934261688}
{6.600000000000015, 0.01815771281927257}
{6.700000000000015, 0.01751472889743264}
{6.799999999999984, 0.017193868003505277}
{6.899999999999984, 0.016884495694837496}
{7., 0.0159948110145579}
{7.100000000000015, 0.01537181516898338}
{7.200000000000017, 0.015026655465853748}
{7.299999999999982, 0.014502263906910794}
{7.3999999999999835, 0.01385497685875912}
{7.5, 0.013304702770355089}
{7.600000000000014, 0.012694056509464565}
{7.700000000000019, 0.012250300661687849}
{7.799999999999981, 0.011657550853337029}
{7.899999999999989, 0.011148813262977519}
{8., 0.01057933718384328}
