{3.21, 89}
{3.255, 92}
{3.3, 85}
{3.345, 87}
{3.39, 81}
{3.435, 81}
{3.48, 90}
{3.525, 84}
{3.57, 69}
{3.615, 53}
{3.66, 40}
{3.705, 40}
{3.75, 33}
{3.795, 32}
{3.84, 11}
{3.885, 13}
{3.93, 16}
{3.975, 24}
{4.02, 13}
{4.065, 13}
{4.11, 9}
{4.155, 13}
{4.2, 13}
{4.245, 8}
{4.29, 19}
{4.335, 13}
{4.38, 12}
{4.425, 11}
{4.47, 15}
{4.515, 21}
{4.56, 2}
{4.605, 0}
{4.65, 0}
{4.695, 0}
{4.74, 0}
{4.785, 0}
{4.83, 0}
{4.875, 0}
{4.92, 0}
{4.965, 0}
{5.01, 0}
