{3.21, 131.41407748941822}
{3.255, 135.8437654946795}
{3.3, 125.5078268157365}
{3.345, 183.05284167444117}
{3.39, 170.42850776585902}
{3.435, 170.42850776585902}
{3.48, 189.36500862873226}
{3.525, 176.7406747201501}
{3.57, 145.17983994869473}
{3.615, 111.51494952580899}
{3.66, 84.16222605721433}
{3.705, 84.16222605721433}
{3.75, 69.43383649720182}
{3.795, 67.32978084577147}
{3.84, 23.144612165733943}
{3.885, 27.352723468594657}
{3.93, 24.227234500551017}
{3.975, 36.34085175082652}
{4.02, 19.684628031697702}
{4.065, 19.684628031697702}
{4.11, 13.627819406559947}
{4.155, 19.684628031697702}
{4.2, 19.684628031697702}
{4.245, 12.113617250275508}
{4.29, 40.09858342257027}
{4.335, 27.435872868074398}
{4.38, 25.32542110899175}
{4.425, 23.214969349909104}
{4.47, 67.00595504257781}
{4.515, 93.80833705960895}
{4.56, 8.934127339010375}
{4.605, 0.}
{4.65, 0.}
{4.695, 0.}
{4.74, 0.}
{4.785, 0.}
{4.83, 0.}
{4.875, 0.}
{4.92, 0.}
{4.965, 0.}
{5.01, 0.}
