{1.95, 8.22288851983347}
{1.995, 8.22288851983347}
{2.04, 16.44577703966694}
{2.085, 7.354445593208846}
{2.13, 8.825334711850616}
{2.175, 7.231907008420419}
{2.22, 5.165647863157442}
{2.265, 9.298166153683395}
{2.31, 14.150325218012972}
{2.355, 7.61940588662237}
{2.4, 14.150325218012972}
{2.445, 10.242437470687424}
{2.49, 8.146115239833852}
{2.535, 6.516892191867082}
{2.58, 20.015954535396943}
{2.625, 20.015954535396943}
{2.67, 36.05629787931703}
{2.715, 61.62131025659917}
{2.76, 93.53521003071593}
{2.805, 133.2926439999018}
{2.85, 160.22752308277754}
{2.895, 165.3758165430942}
{2.94, 243.71935229144935}
