{2.145, 31.076485000934518}
{2.19, 46.58980125955528}
{2.235, 46.47704034207102}
{2.28, 17.856781469898824}
{2.325, 18.722634237191908}
{2.37, 9.217869319004095}
{2.415, 26.196898885958163}
{2.46, 35.15583527100579}
{2.505, 40.54495236496945}
{2.55, 22.640135446607967}
{2.595, 25.78083710378076}
{2.64, 31.950902964468682}
{2.685, 15.141610397077631}
{2.73, 23.36527756197348}
{2.775, 31.49661170278262}
{2.82, 33.6128153247864}
{2.865, 11.70260954149644}
{2.91, 36.50145598365822}
{2.955, 35.84871867605245}
{3., 34.20422769727015}
{3.045, 36.861008196393854}
{3.09, 35.55051181464899}
{3.135, 33.39037070440777}
{3.18, 32.65037189997983}
{3.225, 55.33836644160721}
{3.27, 46.842425301701816}
{3.315, 51.52862797845229}
{3.36, 70.10726411409456}
{3.405, 60.10604750385294}
{3.45, 41.10401871054932}
{3.495, 52.20288204472323}
{3.54, 48.781148796054154}
{3.585, 53.82556583263493}
{3.63, 55.163201075831516}
{3.675, 46.01783411705488}
{3.72, 36.19886705480117}
{3.765, 37.38553285293537}
{3.81, 29.334269559704964}
{3.855, 21.49960034930401}
{3.9, 23.224272151310778}
{3.945, 24.672883213423944}
{3.99, 25.68218023732689}
{4.035, 22.389627930229228}
{4.08, 16.656707567480755}
{4.125, 20.425762318432227}
{4.17, 13.998855243612457}
{4.215, 20.760180177050152}
{4.26, 20.36981275229361}
{4.305, 22.167149171613634}
{4.35, 18.47765142841854}
{4.395, 15.145326220482328}
{4.44, 16.467732873611514}
{4.485, 12.887790944565532}
{4.53, 14.246625615489846}
{4.575, 13.445861104638958}
{4.62, 7.04307010242993}
{4.665, 0.}
{4.71, 0.}
{4.755, 1.43869988397576}
{4.8, 0.}
{4.845, 0.}
{4.89, 0.}
{4.935, 0.}
{4.98, 0.}
{5.025, 0.}
{5.07, 0.}
{5.115, 0.}
{5.16, 0.}
{5.205, 0.}
{5.25, 0.}
