{2.145, 35.515982858210876}
{2.19, 58.2372515744441}
{2.235, 87.7899650905786}
{2.28, 77.37938636956157}
{2.325, 65.52921983017168}
{2.37, 81.11725000723602}
{2.415, 93.5603531641363}
{2.46, 47.460377615857816}
{2.505, 51.12189646017886}
{2.55, 70.58395168648366}
{2.595, 105.83712074183681}
{2.64, 127.80361185787473}
{2.685, 110.02903555209745}
{2.73, 97.95443285596575}
{2.775, 142.71902177823375}
{2.82, 141.37154680718987}
{2.865, 139.6511405285242}
{2.91, 118.84194971423607}
{2.955, 135.92639164669887}
{3., 92.35141478262939}
{3.045, 168.36514554569086}
{3.09, 117.05656329213694}
{3.135, 107.39065172498717}
{3.18, 84.89096693994756}
{3.225, 84.68446985761103}
{3.27, 65.87216058051818}
{3.315, 69.48557409215536}
{3.36, 68.43804353994946}
{3.405, 49.28695895315941}
{3.45, 44.04002004701712}
{3.495, 52.83950255746376}
{3.54, 47.576675986275035}
{3.585, 54.51563718946358}
{3.63, 49.19961177033622}
{3.675, 39.714021224307636}
{3.72, 31.24011814318457}
{3.765, 31.869634563158016}
{3.81, 30.878178483899962}
{3.855, 30.63693049775821}
{3.9, 32.51398101183509}
{3.945, 22.20559489208155}
{3.99, 28.357407345381777}
{4.035, 27.72049172314095}
{4.08, 27.402970514242533}
{4.125, 25.94623862071121}
{4.17, 23.33142540602076}
{4.215, 19.030165162295972}
{4.26, 32.352055547760436}
{4.305, 21.56803703184029}
{4.35, 31.781560456879888}
{4.395, 25.74705457481996}
{4.44, 30.07151220398624}
{4.485, 30.78750058979544}
{4.53, 28.49325123097969}
{4.575, 30.73339681060333}
{4.62, 29.452838610161525}
{4.665, 39.84509903184798}
{4.71, 22.299848201624282}
{4.755, 16.54504866572124}
{4.8, 23.352983099446128}
{4.845, 9.553493086137053}
{4.89, 4.442835216619095}
{4.935, 4.731559214807464}
{4.98, 1.5771864049358213}
{5.025, 1.8338263575495606}
{5.07, 0.}
{5.115, 0.}
{5.16, 0.}
{5.205, 0.}
{5.25, 0.}
