{2.145, 0.04395604395604396}
{2.19, 0.05494505494505495}
{2.235, 0.09340659340659341}
{2.28, 0.14285714285714288}
{2.325, 0.15384615384615385}
{2.37, 0.2417582417582418}
{2.415, 0.27472527472527475}
{2.46, 0.14835164835164835}
{2.505, 0.15934065934065936}
{2.55, 0.29120879120879123}
{2.595, 0.4285714285714286}
{2.64, 0.5494505494505495}
{2.685, 0.598901098901099}
{2.73, 0.598901098901099}
{2.775, 0.7967032967032968}
{2.82, 0.7857142857142858}
{2.865, 0.9835164835164836}
{2.91, 0.7692307692307693}
{2.955, 1.}
{3., 0.7417582417582418}
{3.045, 0.9285714285714286}
{3.09, 0.7417582417582418}
{3.135, 0.6538461538461539}
{3.18, 0.5714285714285715}
{3.225, 0.554945054945055}
{3.27, 0.4945054945054945}
{3.315, 0.48901098901098905}
{3.36, 0.45054945054945056}
{3.405, 0.45054945054945056}
{3.45, 0.4120879120879121}
{3.495, 0.4560439560439561}
{3.54, 0.4340659340659341}
{3.585, 0.4340659340659341}
{3.63, 0.3626373626373627}
{3.675, 0.3461538461538462}
{3.72, 0.3461538461538462}
{3.765, 0.28571428571428575}
{3.81, 0.3296703296703297}
{3.855, 0.3131868131868132}
{3.9, 0.3461538461538462}
{3.945, 0.24725274725274726}
{3.99, 0.29120879120879123}
{4.035, 0.28571428571428575}
{4.08, 0.2802197802197802}
{4.125, 0.25824175824175827}
{4.17, 0.2197802197802198}
{4.215, 0.18131868131868134}
{4.26, 0.2967032967032967}
{4.305, 0.19780219780219782}
{4.35, 0.23626373626373628}
{4.395, 0.18681318681318682}
{4.44, 0.23076923076923078}
{4.485, 0.23626373626373628}
{4.53, 0.2197802197802198}
{4.575, 0.26373626373626374}
{4.62, 0.2527472527472528}
{4.665, 0.3131868131868132}
{4.71, 0.17032967032967034}
{4.755, 0.1263736263736264}
{4.8, 0.1208791208791209}
{4.845, 0.049450549450549455}
{4.89, 0.016483516483516484}
{4.935, 0.016483516483516484}
{4.98, 0.005494505494505495}
{5.025, 0.005494505494505495}
{5.07, 0.}
{5.115, 0.}
{5.16, 0.}
{5.205, 0.}
{5.25, 0.}
