{2.145, 17.757991429105438}
{2.19, 34.94235094466646}
{2.235, 30.98469356138068}
{2.28, 32.73743269481451}
{2.325, 28.08395135578786}
{2.37, 38.71505113981719}
{2.415, 31.81052007580634}
{2.46, 58.00712819715955}
{2.505, 56.41036850778357}
{2.55, 53.27090693319522}
{2.595, 63.77364967777347}
{2.64, 75.40413099614608}
{2.685, 73.68917059911114}
{2.73, 50.32521321040442}
{2.775, 113.19094830687504}
{2.82, 74.14591615761707}
{2.865, 66.31478740181316}
{2.91, 95.07355977138884}
{2.955, 81.40646532686911}
{3., 71.82887816426731}
{3.045, 107.59429419487937}
{3.09, 85.84147974756709}
{3.135, 104.68332437057573}
{3.18, 133.05026549241782}
{3.225, 192.007362350425}
{3.27, 114.91032456823727}
{3.315, 101.49578238179997}
{3.36, 127.69537392210081}
{3.405, 80.54210365516295}
{3.45, 72.22563287710808}
{3.495, 76.39446152886326}
{3.54, 62.632586108513976}
{3.585, 101.44048945381198}
{3.63, 78.2721096346258}
{3.675, 49.1697405634285}
{3.72, 56.03386270126756}
{3.765, 47.19157425698399}
{3.81, 42.20017726132995}
{3.855, 49.98657081213182}
{3.9, 29.41741139166032}
{3.945, 25.166340877692424}
{3.99, 28.357407345381777}
{4.035, 33.051355516052666}
{4.08, 26.865657366904443}
{4.125, 19.32166705797643}
{4.17, 44.32970827143944}
{4.215, 36.330315309837765}
{4.26, 36.545840526173826}
{4.305, 23.964485590933656}
{4.35, 24.390499885512472}
{4.395, 7.572663110241164}
{4.44, 3.5799419290459813}
{4.485, 2.863953543236785}
{4.53, 5.698650246195938}
{4.575, 0.6402791002209027}
{4.62, 0.6402791002209027}
{4.665, 0.}
{4.71, 0.}
{4.755, 0.}
{4.8, 0.}
{4.845, 0.}
{4.89, 0.}
{4.935, 0.}
{4.98, 0.}
{5.025, 0.}
{5.07, 0.}
{5.115, 0.}
{5.16, 0.}
{5.205, 0.}
{5.25, 0.}
