{1.95, 0.013100436681222707}
{1.995, 0.03056768558951965}
{2.04, 0.034934497816593885}
{2.085, 0.034934497816593885}
{2.13, 0.013100436681222707}
{2.175, 0.03056768558951965}
{2.22, 0.03930131004366812}
{2.265, 0.034934497816593885}
{2.31, 0.026200873362445413}
{2.355, 0.043668122270742356}
{2.4, 0.074235807860262}
{2.445, 0.034934497816593885}
{2.49, 0.074235807860262}
{2.535, 0.05676855895196506}
{2.58, 0.11353711790393012}
{2.625, 0.17903930131004367}
{2.67, 0.21397379912663755}
{2.715, 0.20087336244541484}
{2.76, 0.20087336244541484}
{2.805, 0.10480349344978165}
{2.85, 0.043668122270742356}
{2.895, 0.06986899563318777}
{2.94, 0.026200873362445413}
