{2.145, 17.757991429105438}
{2.19, 52.41352641699969}
{2.235, 294.3545888331165}
{2.28, 92.26003759447725}
{2.325, 60.8485612708737}
{2.37, 40.55862500361801}
{2.415, 56.13621189848178}
{2.46, 82.61621288686361}
{2.505, 125.16050512664481}
{2.55, 103.87826851973068}
{2.595, 70.55808049455788}
{2.64, 39.619119675941164}
{2.685, 98.92518792757386}
{2.73, 87.17045859659336}
{2.775, 137.79767619967396}
{2.82, 152.2462811769737}
{2.865, 127.94853098702775}
{2.91, 333.60633026924836}
{2.955, 251.68787903811824}
{3., 266.1088914847617}
{3.045, 188.2900148410389}
{3.09, 130.9299337563902}
{3.135, 166.95185352203887}
{3.18, 202.43230577987495}
{3.225, 109.83827278561431}
{3.27, 149.31023064917454}
{3.315, 149.90146321004303}
{3.36, 184.4488734430345}
{3.405, 134.63754640863058}
{3.45, 140.92806415045482}
{3.495, 177.6171230546071}
{3.54, 240.89456195582298}
{3.585, 186.3192663437363}
{3.63, 170.70774386980293}
{3.675, 175.24599841837338}
{3.72, 176.5314612535509}
{3.765, 144.63911070971716}
{3.81, 77.1954462097499}
{3.855, 118.78529192990464}
{3.9, 60.89920253010382}
{3.945, 44.904647448431575}
{3.99, 47.083997101765966}
{4.035, 44.779255860458456}
{4.08, 34.92535457697578}
{4.125, 41.955619897320254}
{4.17, 23.91471104117128}
{4.215, 27.68024023606687}
{4.26, 28.75738270912039}
{4.305, 31.153831268213754}
{4.35, 28.825136228332923}
{4.395, 29.533386129940542}
{4.44, 27.207558660749456}
{4.485, 15.03575610199312}
{4.53, 15.67128817703883}
{4.575, 8.963907403092637}
{4.62, 8.323628302871736}
{4.665, 16.07784697776322}
{4.71, 14.3869988397576}
{4.755, 4.3160996519272805}
{4.8, 12.737990781516071}
{4.845, 20.168485404067113}
{4.89, 0.}
{4.935, 0.}
{4.98, 0.}
{5.025, 0.}
{5.07, 0.}
{5.115, 0.}
{5.16, 0.}
{5.205, 0.}
{5.25, 0.}
