{2.49, 0.}
{2.535, 9.78424755711799}
{2.58, 12.397432937946139}
{2.625, 12.397432937946139}
{2.67, 27.57246308418361}
{2.715, 44.5534555660137}
{2.76, 13.841598895378889}
{2.805, 29.221153223577655}
{2.85, 40.15462624497746}
{2.895, 65.43716869551882}
{2.94, 120.74048054988825}
{2.985, 87.75182472007457}
{3.03, 184.1653105284655}
{3.075, 163.16024541452475}
{3.12, 225.18916366843837}
{3.165, 177.47959509461668}
{3.21, 198.4718052670982}
