{1.95, 8.22288851983347}
{1.995, 19.18673987961143}
{2.04, 21.92770271955592}
{2.085, 11.767112949134154}
{2.13, 4.412667355925308}
{2.175, 7.231907008420419}
{2.22, 9.298166153683395}
{2.265, 8.265036581051907}
{2.31, 6.530919331390603}
{2.355, 10.88486555231767}
{2.4, 18.50427143894004}
{2.445, 8.19394997654994}
{2.49, 27.6967918154351}
{2.535, 21.179899623568016}
{2.58, 47.31043799275641}
{2.625, 74.60492145011588}
{2.67, 103.92697624038438}
{2.715, 123.24262051319835}
{2.76, 239.03442563405181}
{2.805, 168.3696555788233}
{2.85, 133.5229359023146}
{2.895, 294.00145163216746}
{2.94, 146.2316113748696}
