{0., 0.14766981330030313}
{0.1488787511711736, 0.14730198048125348}
{0.29775750234234766, 0.1436676543981534}
{0.4466362535135212, 0.14038232229234895}
{0.5955150046846951, 0.13851310554583074}
{0.7443937558558689, 0.1369314141026714}
{0.8932725070270426, 0.13510764671937694}
{1.0421512581982182, 0.13358587557035345}
{1.19103000936939, 0.13083963487562608}
{1.339908760540562, 0.1305900436362739}
{1.4887875117117362, 0.1300836973130634}
{1.6376662628829122, 0.12977949232680117}
{1.786545014054086, 0.12971168754230475}
{1.9354237652252584, 0.12965154285829691}
{2.08430251639643, 0.1295833772795579}
{2.23318126756761, 0.1295833772795579}
{2.382060018738782, 0.12935620978718465}
{2.5309387699099544, 0.12935620978718465}
{2.6798175210811284, 0.12935620978718465}
{2.828696272252302, 0.1295833772795579}
{2.9775750234234764, 0.1295833772795579}
{3.1264537745946486, 0.12965154285829691}
{3.27533252576582, 0.12971168754230475}
{3.424211276936996, 0.12977949232680117}
{3.5730900281081706, 0.1300836973130634}
{3.7219687792793437, 0.1305900436362739}
{3.870847530450518, 0.13083963487562608}
{4.0197262816216925, 0.13358587557035345}
{4.168605032792867, 0.13510764671937694}
{4.3174837839640405, 0.1369314141026714}
{4.466362535135213, 0.13851310554583074}
{4.615241286306388, 0.14038232229234895}
{4.76412003747756, 0.1436676543981534}
{4.912998788648732, 0.14730198048125348}
{5.061877539819907, 0.14766981330030313}
{5.21075629099108, 0.1488715479499277}
{5.3596350421622585, 0.1499695106274884}
{5.50851379333343, 0.15150441707529919}
{5.657392544504602, 0.15215035133469745}
{5.806271295675778, 0.15371038782312324}
{5.955150046846949, 0.15514939316785925}
{6.104028798018124, 0.15647499924884228}
{6.252907549189299, 0.1591765364433213}
{6.401786300360472, 0.16309789268808098}
{6.5506650515316425, 0.1706231837254458}
{6.699543802702817, 0.17858730668001255}
{6.848422553873992, 0.18407773654349383}
{6.997301305045169, 0.19178977911349893}
{7.146180056216341, 0.19962061415346002}
{7.295058807387514, 0.20679821738259743}
{7.443937558558687, 0.21665997212301868}
{7.592816309729862, 0.2236683219278799}
{7.741695060901036, 0.22713586343187178}
{7.890573812072211, 0.2316159246807109}
{8.039452563243383, 0.23494156128545296}
{8.18833131441456, 0.24159565597057142}
{8.337210065585733, 0.24822847439063445}
{8.486088816756903, 0.26112073528455987}
{8.634967567928078, 0.27431565458106594}
{8.783846319099252, 0.291347228801688}
{8.932725070270427, 0.3042161436165735}
{9.081603821441599, 0.3104390454013064}
{9.230482572612772, 0.3206024480608067}
{9.379361323783948, 0.32676003623061545}
{9.52824007495512, 0.32965177487387876}
{9.677118826126295, 0.3378435533065832}
{9.825997577297471, 0.3406508778704891}
{9.974876328468644, 0.34233328212741565}
{10.123755079639821, 0.3454310332730548}
{10.272633830811001, 0.34705059492675794}
{10.421512581982181, 0.3484002089375407}
{10.57039133315336, 0.35009292134451453}
{10.71927008432452, 0.35497654176271026}
{10.8681488354957, 0.3599383002963614}
{11.01702758666684, 0.367213363086053}
{11.165906337838042, 0.37268950457078004}
{11.3147850890092, 0.38236781639115175}
{11.46366384018038, 0.38978797474711896}
{11.612542591351541, 0.39843711199106635}
{11.76142134252272, 0.40519638519417306}
{11.9103000936939, 0.4095350622928326}
{12.05917884486508, 0.41220078372247215}
{12.208057596036241, 0.41547317586449517}
{12.356936347207421, 0.41861708525767033}
{12.5058150983786, 0.4268466476835019}
{12.654693849549782, 0.43420137900140915}
{12.80357260072094, 0.4362352269235412}
{12.952451351892101, 0.4393669740059405}
{13.10133010306326, 0.4446892758050798}
{13.250208854234462, 0.44922671740339876}
{13.39908760540562, 0.45050058960310724}
{13.54796635657682, 0.452151455944448}
{13.696845107747983, 0.4550062516282973}
{13.845723858919142, 0.45690761694228343}
{13.99460261009034, 0.45783491032205154}
{14.143481361261522, 0.4616452839449953}
{14.292360112432702, 0.46489169996806345}
{14.44123886360388, 0.46633968054531555}
{14.590117614775039, 0.4679564425420899}
{14.738996365946221, 0.47034588312880854}
{14.88787511711736, 0.47156572412345626}
{15.03675386828856, 0.474280463013534}
{15.185632619459723, 0.47722212696548993}
{15.334511370630901, 0.4782958501630945}
{15.48339012180206, 0.4793049284184383}
{15.632268872973242, 0.48498231926757196}
{15.781147624144422, 0.4864084376656148}
{15.9300263753156, 0.4942332690931561}
{16.07890512648676, 0.49503394635576986}
{16.22778387765794, 0.49797006767516927}
{16.37666262882912, 0.49883999621742614}
{16.525541380000302, 0.4978562414205392}
{16.67442013117146, 0.5011938675906242}
{16.82329888234266, 0.5019706680772794}
{16.97217763351378, 0.5025555665400359}
{17.12105638468498, 0.5051851111955384}
{17.26993513585614, 0.5069284974811948}
{17.41881388702734, 0.5086479502683308}
{17.567692638198498, 0.5081725985337989}
{17.716571389369662, 0.5084263296831424}
{17.86545014054086, 0.5111191813425465}
{18.01432889171204, 0.5113483883814857}
{18.16320764288322, 0.5118240521051788}
{18.3120863940544, 0.5129592423737779}
{18.46096514522556, 0.514153054102412}
{18.609843896396722, 0.5194881626369355}
{18.758722647567904, 0.5204006032005348}
{18.907601398739057, 0.5203844026850062}
