{-3., 0.06797263619821296}
{-2.9666666666666552, 0.00010841116867849843}
{-2.933333333333336, 0.02244200343966147}
{-2.8999999999999906, 0.016704520404847573}
{-2.8666666666666716, 0.03995059170086623}
{-2.833333333333326, 0.017305532016578782}
{-2.800000000000008, 0.0412753156498401}
{-2.766666666666663, 0.018245290479042782}
{-2.7333333333333374, 0.004956241603632045}
{-2.699999999999992, 0.07106872988998006}
{-2.666666666666673, -0.06366366107927023}
{-2.633333333333329, 0.032846885388902965}
{-2.600000000000008, -0.06623520124318451}
{-2.5666666666666638, 0.0379379872628182}
{-2.533333333333344, -0.029905745231634848}
{-2.5, 0.002470137926359286}
{-2.4666666666666566, 0.007026403088193089}
{-2.4333333333333362, 0.057871945412500125}
{-2.3999999999999937, 0.06306134474278491}
{-2.3666666666666707, -0.017212069057198034}
{-2.3333333333333286, 0.03771787740413074}
{-2.3000000000000074, 0.05834356926053547}
{-2.2666666666666653, 0.03179089587991973}
{-2.2333333333333347, 0.027090321670074757}
{-2.199999999999993, -0.01865494669641506}
{-2.1666666666666705, -0.07268925876184634}
{-2.1333333333333293, -0.05002829663648039}
{-2.1000000000000045, -0.028346625638815532}
{-2.0666666666666638, 0.0188729605896574}
{-2.03333333333334, -0.039322322730149836}
{-2., -0.018292245013588393}
{-1.9666666666666608, -0.0031906090037079407}
{-1.9333333333333358, -0.05387626113620376}
{-1.8999999999999977, -0.03647061839448789}
{-1.86666666666667, -0.08013901212719067}
{-1.8333333333333326, -0.1368875816974727}
{-1.8000000000000058, -0.08961778264126041}
{-1.766666666666669, -0.0759607613991077}
{-1.7333333333333305, -0.07559012009405588}
{-1.6999999999999944, -0.07470568998793688}
{-1.6666666666666659, -0.05500038435778581}
{-1.6333333333333306, -0.1299517375814326}
{-1.5999999999999983, -0.15311596420209733}
{-1.5666666666666642, -0.04407158475725747}
{-1.5333333333333334, -0.08877478187450308}
{-1.5, -0.0900042907437754}
{-1.466666666666668, -0.10776069069490529}
{-1.4333333333333358, -0.020418581998878558}
{-1.400000000000004, -0.07888823745708003}
{-1.3666666666666687, -0.12251711070736}
{-1.3333333333333366, -0.14314258884669445}
{-1.300000000000004, -0.17939166274261975}
{-1.266666666666672, -0.08481859628783159}
{-1.2333333333333283, -0.07963903950791394}
{-1.1999999999999968, -0.14014187824457486}
{-1.1666666666666643, -0.12090459812921064}
{-1.1333333333333326, -0.14329815973024804}
{-1.0999999999999965, -0.12668266423415658}
{-1.0666666666666647, -0.17818208858125645}
{-1.0333333333333319, -0.12991756412786004}
{-1., -0.13341753144257026}
{-0.9666666666666679, -0.11331279258017077}
{-0.933333333333335, -0.07164614533347191}
{-0.9000000000000029, -0.061059555171430725}
{-0.8666666666666653, -0.11237799133723958}
{-0.8333333333333329, -0.12393490128982132}
{-0.7999999999999992, -0.18792252071863247}
{-0.7666666666666667, -0.13765386754094167}
{-0.733333333333334, -0.06421119186642187}
{-0.700000000000002, -0.0854700564756912}
{-0.6666666666666683, -0.09859711103695899}
{-0.633333333333336, -0.12797735150606618}
{-0.5999999999999984, -0.18522907629900495}
{-0.5666666666666663, -0.226865410739048}
{-0.5333333333333323, -0.1555219805883098}
{-0.5, -0.17075804375067405}
{-0.4666666666666675, -0.0984038280191553}
{-0.4333333333333326, -0.06633346582257961}
{-0.3999999999999996, -0.05094450346708001}
{-0.366666666666667, -0.07458632570400302}
{-0.33333333333333415, -0.012714130515829298}
{-0.2999999999999992, -0.07843930895236986}
{-0.26666666666666616, -0.10594333983863574}
{-0.23333333333333375, -0.10926621549957878}
{-0.1999999999999998, -0.12893299399951566}
{-0.16666666666666707, -0.1185200770225578}
{-0.13333333333333308, -0.04286793722216006}
{-0.0999999999999999, -0.11968476233196851}
{-0.06666666666666654, -0.07763582039492233}
{-0.03333333333333327, -0.13744832780405242}
{0., -0.10601128899012813}
{0.03333333333333327, -0.062177919377216784}
{0.06666666666666654, -0.1009362819585561}
{0.0999999999999999, -0.13938771818085144}
{0.13333333333333308, -0.1411569786471731}
{0.16666666666666707, -0.08079466145191407}
{0.1999999999999998, -0.09623632809502958}
{0.23333333333333375, -0.04252344172775524}
{0.26666666666666616, -0.0572650792603222}
{0.2999999999999992, -0.03211907341355144}
{0.33333333333333415, -0.024919912482705295}
{0.366666666666667, -0.07836656691837483}
{0.3999999999999996, -0.042958755879722005}
{0.4333333333333326, -0.004522331634355946}
{0.4666666666666675, -0.02607247761319221}
{0.5, -0.06344648711741863}
{0.5333333333333323, -0.008083907283819818}
{0.5666666666666663, -0.04038867387145182}
{0.5999999999999984, -0.1257967869083219}
{0.633333333333336, -0.0014985586386511121}
{0.6666666666666683, 0.056079071932904664}
{0.700000000000002, 0.00541713950624012}
{0.733333333333334, -0.013109642500212492}
{0.7666666666666667, 0.07859630684274166}
{0.7999999999999992, 0.09779636700757302}
{0.8333333333333329, 0.20757120747782673}
{0.8666666666666653, 0.14012567497352046}
{0.9000000000000029, 0.19274334682826522}
{0.933333333333335, 0.2101596903858686}
{0.9666666666666679, 0.16134251912159606}
{1., 0.10794478978590223}
{1.0333333333333319, 0.20304491092513313}
{1.0666666666666647, 0.23068760124989465}
{1.0999999999999965, 0.2673948074948283}
{1.1333333333333326, 0.23181386807180693}
{1.1666666666666643, 0.25758710690072606}
{1.1999999999999968, 0.3135334797868305}
{1.2333333333333283, 0.3456852273306152}
{1.266666666666672, 0.471546759504119}
