{3.21, 54}
{3.255, 79}
{3.3, 72}
{3.345, 78}
{3.39, 73}
{3.435, 76}
{3.48, 69}
{3.525, 53}
{3.57, 63}
{3.615, 72}
{3.66, 73}
{3.705, 60}
{3.75, 52}
{3.795, 57}
{3.84, 57}
{3.885, 45}
{3.93, 31}
{3.975, 36}
{4.02, 28}
{4.065, 21}
{4.11, 29}
{4.155, 25}
{4.2, 20}
{4.245, 11}
{4.29, 25}
{4.335, 11}
{4.38, 18}
{4.425, 27}
{4.47, 35}
{4.515, 30}
{4.56, 36}
{4.605, 12}
{4.65, 3}
{4.695, 0}
{4.74, 0}
{4.785, 0}
{4.83, 0}
{4.875, 0}
{4.92, 0}
{4.965, 0}
{5.01, 0}
