{1.95, 30.150591239389392}
{1.995, 49.33733111900082}
{2.04, 35.63251691927837}
{2.085, 38.243117084686}
{2.13, 69.13178857616315}
{2.175, 19.62946187999828}
{2.22, 20.66259145262977}
{2.265, 23.761980170524232}
{2.31, 29.38913699125771}
{2.355, 27.212163880794176}
{2.4, 20.681244549403573}
{2.445, 25.60609367671856}
{2.49, 9.775338287800622}
{2.535, 16.292230479667705}
{2.58, 18.19632230490631}
{2.625, 20.015954535396943}
{2.67, 12.725752192700128}
{2.715, 34.82943623199084}
{2.76, 25.98200278630998}
{2.805, 84.18482778941166}
{2.85, 160.22752308277754}
{2.895, 73.50036290804186}
{2.94, 97.48774091657974}
