{1.41, 0}
{1.455, 0}
{1.5, 3}
{1.545, 6}
{1.59, 4}
{1.635, 4}
{1.68, 7}
{1.725, 13}
{1.77, 12}
{1.815, 17}
{1.86, 15}
{1.905, 14}
{1.95, 11}
{1.995, 24}
{2.04, 22}
{2.085, 11}
{2.13, 11}
{2.175, 14}
{2.22, 12}
{2.265, 18}
{2.31, 2}
{2.355, 6}
{2.4, 4}
{2.445, 3}
{2.49, 3}
{2.535, 3}
{2.58, 3}
{2.625, 0}
{2.67, 0}
{2.715, 0}
{2.76, 3}
{2.805, 0}
{2.85, 0}
{2.895, 0}
{2.94, 0}
{2.985, 0}
{3.03, 0}
{3.075, 0}
{3.12, 0}
{3.165, 0}
