{2.145, 0.03319502074688797}
{2.19, 0.04149377593360996}
{2.235, 0.016597510373443983}
{2.28, 0.06639004149377593}
{2.325, 0.15767634854771784}
{2.37, 0.09958506224066391}
{2.415, 0.26556016597510373}
{2.46, 0.16597510373443983}
{2.505, 0.12033195020746888}
{2.55, 0.21991701244813278}
{2.595, 0.2987551867219917}
{2.64, 0.4107883817427386}
{2.685, 0.5684647302904564}
{2.73, 0.9377593360995851}
{2.775, 1.}
{2.82, 0.8464730290456431}
{2.865, 0.6846473029045643}
{2.91, 0.5269709543568465}
{2.955, 0.4315352697095436}
{3., 0.5518672199170125}
{3.045, 0.44398340248962653}
{3.09, 0.3900414937759336}
{3.135, 0.12448132780082988}
{3.18, 0.12863070539419086}
{3.225, 0.12033195020746888}
{3.27, 0.34439834024896265}
{3.315, 0.12448132780082988}
{3.36, 0.1950207468879668}
{3.405, 0.4066390041493776}
{3.45, 0.5435684647302904}
{3.495, 0.5518672199170125}
{3.54, 0.6597510373443983}
{3.585, 0.5477178423236515}
{3.63, 0.9626556016597511}
{3.675, 0.8132780082987552}
{3.72, 0.5020746887966805}
{3.765, 0.46473029045643155}
{3.81, 0.5767634854771784}
{3.855, 0.35684647302904565}
{3.9, 0.24066390041493776}
{3.945, 0.2863070539419087}
{3.99, 0.14522821576763487}
{4.035, 0.1825726141078838}
{4.08, 0.15767634854771784}
{4.125, 0.14937759336099585}
{4.17, 0.1037344398340249}
{4.215, 0.17842323651452283}
{4.26, 0.17427385892116182}
{4.305, 0.16182572614107885}
{4.35, 0.13692946058091288}
{4.395, 0.0954356846473029}
{4.44, 0.15767634854771784}
{4.485, 0.14522821576763487}
{4.53, 0.1908713692946058}
{4.575, 0.15352697095435686}
{4.62, 0.16597510373443983}
{4.665, 0.15352697095435686}
{4.71, 0.1950207468879668}
{4.755, 0.14522821576763487}
{4.8, 0.04564315352697095}
{4.845, 0.06639004149377593}
{4.89, 0.029045643153526972}
{4.935, 0.016597510373443983}
{4.98, 0.012448132780082988}
{5.025, 0.}
{5.07, 0.}
{5.115, 0.}
{5.16, 0.}
{5.205, 0.}
{5.25, 0.}
