{1.41, 6}
{1.455, 9}
{1.5, 9}
{1.545, 7}
{1.59, 13}
{1.635, 13}
{1.68, 16}
{1.725, 19}
{1.77, 35}
{1.815, 30}
{1.86, 6}
{1.905, 13}
{1.95, 18}
{1.995, 7}
{2.04, 4}
{2.085, 16}
{2.13, 18}
{2.175, 9}
{2.22, 4}
{2.265, 4}
{2.31, 4}
{2.355, 3}
{2.4, 1}
{2.445, 1}
{2.49, 0}
{2.535, 2}
{2.58, 0}
{2.625, 2}
{2.67, 1}
{2.715, 0}
{2.76, 0}
{2.805, 0}
{2.85, 0}
{2.895, 0}
{2.94, 0}
{2.985, 0}
{3.03, 0}
{3.075, 0}
{3.12, 0}
{3.165, 0}
